,hor_cell_id,hor_cell_name,hor_id,hor_name,hor_ensembl,hor_uniprot,hor_gene_name,rec_id,rec_name,rec_ensembl,rec_uniprot,rec_gene_name,rec_cell_id,rec_cell_name
11741,ENC00278,distal tubule of nephron,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00130,spleen
11742,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00130,spleen
11743,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00130,spleen
11744,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00130,spleen
11745,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11746,ENC00007,adrenal cortex,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11747,ENC00063,kidney,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11748,ENC00093,osteoblast,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11749,ENC00152,smooth muscle cell,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11750,ENC00216,macrophage,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11751,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11752,ENC00228,dendritic cell in lymphoid tissues,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11753,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11754,ENC00244,epithelial cell,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11755,ENC00247,monocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11756,ENC00248,leukocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11757,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11758,ENC00273,Kupffer cell stellate cell of liver,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11759,ENC00278,distal tubule of nephron,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11760,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11761,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11762,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR01176,IL-18R,ENST00000450855,O95256,IL18RAP,ENC00287,T-lymphocyte
11763,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11764,ENC00007,adrenal cortex,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11765,ENC00063,kidney,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11766,ENC00093,osteoblast,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11767,ENC00152,smooth muscle cell,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11768,ENC00216,macrophage,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11769,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11770,ENC00228,dendritic cell in lymphoid tissues,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11771,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11772,ENC00244,epithelial cell,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11773,ENC00247,monocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11774,ENC00248,leukocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11775,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11776,ENC00273,Kupffer cell stellate cell of liver,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11777,ENC00278,distal tubule of nephron,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11778,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11779,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11780,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00287,T-lymphocyte
11781,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11782,ENC00007,adrenal cortex,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11783,ENC00063,kidney,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11784,ENC00093,osteoblast,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11785,ENC00152,smooth muscle cell,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11786,ENC00216,macrophage,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11787,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11788,ENC00228,dendritic cell in lymphoid tissues,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11789,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11790,ENC00244,epithelial cell,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11791,ENC00247,monocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11792,ENC00248,leukocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11793,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11794,ENC00273,Kupffer cell stellate cell of liver,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11795,ENC00278,distal tubule of nephron,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11796,ENC00222,keratinocyte,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11797,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11798,ENC00255,mucosa of small intestine,ENH00273,IL-18,ENST00000280357,Q14116,IL18,ENR00839,IL-18R1,ENST00000410040,Q13478,IL18R1,ENC00144,thymus
11799,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11800,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11801,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11802,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11803,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11804,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11805,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00207,blood vessel
11806,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11807,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11808,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11809,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11810,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11811,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11812,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00018,bone marrow
11813,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11814,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11815,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11816,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11817,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11818,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11819,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00018,bone marrow
11820,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11821,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11822,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11823,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11824,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11825,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11826,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00020,brain
11827,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11828,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11829,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11830,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11831,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11832,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11833,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00020,brain
11834,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11835,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11836,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11837,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11838,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11839,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11840,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
11841,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11842,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11843,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11844,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11845,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11846,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11847,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00474,glomerulus
11848,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11849,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11850,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11851,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11852,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11853,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11854,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00048,heart
11855,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11856,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11857,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11858,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11859,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11860,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11861,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00048,heart
11862,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11863,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11864,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11865,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11866,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11867,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11868,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00063,kidney
11869,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11870,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11871,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11872,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11873,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11874,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11875,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00063,kidney
11876,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11877,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11878,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11879,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11880,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11881,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11882,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00670,neuropilin 1,ENST00000455749,O14786,NRP1,ENC00074,lung
11883,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00074,lung
11884,ENC00112,placenta,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00074,lung
11885,ENC00343,trophoblast cell,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00074,lung
11886,ENC00412,umbilical vein endothelial cells,ENH00274,PlGF-2,ENST00000405431,P49763-3,PGF,ENR00669,Vascular endothelial growth factor receptor 1,ENST00000282397,P17948,FLT1,ENC00074,lung
